user_id,total_orders,unique_families,unique_cuisines,total_spent,avg_item_price,pct_veg,diversity_factor,avg_spent_per_order,top_dish_family,segment,city,is_veg,price_sensitivity
U01028,20,6,1,17055,262.38461538461536,0.2,0.3,852.75,Biryani,premium,Hyderabad,False,medium
U01029,27,10,3,13825,251.36363636363637,1.0,0.37037037037037035,512.0370370370371,Biryani,regular,Hyderabad,True,medium
U01030,22,4,1,12870,347.8378378378378,1.0,0.18181818181818182,585.0,Water,premium,Mumbai,True,high
U01031,18,6,3,3710,161.30434782608697,1.0,0.3333333333333333,206.11111111111111,Chaat,budget,Pune,True,medium
U01032,21,16,3,11485,229.7,0.28,0.7619047619047619,546.9047619047619,Soft Drink,regular,Mumbai,False,low
U01033,27,6,1,11540,311.8918918918919,0.2972972972972973,0.2222222222222222,427.4074074074074,Biryani,budget,Hyderabad,False,low
U01034,31,9,2,8045,187.09302325581396,0.023255813953488372,0.2903225806451613,259.51612903225805,Pani Puri,budget,Pune,False,low
U01035,23,4,2,6555,262.2,1.0,0.17391304347826086,285.0,Chaat,budget,Hyderabad,True,high
U01036,18,13,3,9925,215.7608695652174,0.5652173913043478,0.7222222222222222,551.3888888888889,Chai,regular,Chennai,False,low
U01037,29,12,2,25040,338.3783783783784,0.3783783783783784,0.41379310344827586,863.448275862069,Ice Cream,regular,Kolkata,False,low
U01038,38,11,2,27300,235.3448275862069,0.19827586206896552,0.2894736842105263,718.421052631579,Biryani,premium,Pune,False,high
U01039,21,4,2,2505,108.91304347826087,1.0,0.19047619047619047,119.28571428571429,Filter Coffee,budget,Pune,True,medium
U01040,23,4,3,13530,422.8125,1.0,0.17391304347826086,588.2608695652174,Gulab Jamun,regular,Kolkata,True,low
U01041,27,6,2,11770,318.1081081081081,1.0,0.2222222222222222,435.9259259259259,Filter Coffee,regular,Hyderabad,True,low
U01042,29,14,4,20565,311.59090909090907,1.0,0.4827586206896552,709.1379310344828,Lassi,premium,Chennai,True,medium
U01043,22,12,2,13020,245.66037735849056,0.4716981132075472,0.5454545454545454,591.8181818181819,Chaat,regular,Delhi,False,low
U01044,27,6,3,10030,257.1794871794872,1.0,0.2222222222222222,371.48148148148147,Pizza,regular,Kolkata,True,low
U01045,25,6,1,11230,143.97435897435898,0.10256410256410256,0.24,449.2,Milkshake,premium,Mumbai,False,low
U01046,20,10,2,6775,153.97727272727272,1.0,0.5,338.75,Salad,regular,Hyderabad,True,medium
U01047,26,5,2,4700,138.23529411764707,1.0,0.19230769230769232,180.76923076923077,Biryani,budget,Kolkata,True,low
U01048,28,7,2,6430,178.61111111111111,1.0,0.25,229.64285714285714,Pizza,budget,Kolkata,True,high
U01049,26,13,2,12610,155.679012345679,0.6049382716049383,0.5,485.0,Lassi,premium,Pune,False,low
U01050,27,14,4,5965,165.69444444444446,0.4722222222222222,0.5185185185185185,220.92592592592592,Salad,budget,Mumbai,False,medium
U01051,34,12,2,17660,147.16666666666666,1.0,0.35294117647058826,519.4117647058823,Wrap,premium,Mumbai,True,medium
U01052,24,16,3,14620,239.672131147541,0.14754098360655737,0.6666666666666666,609.1666666666666,Ice Cream,regular,Mumbai,False,low
U01053,29,17,3,15245,197.98701298701297,0.22077922077922077,0.5862068965517241,525.6896551724138,Garlic Bread,occasional,Kolkata,False,low
U01054,24,17,3,13670,158.95348837209303,0.3023255813953488,0.7083333333333334,569.5833333333334,Curry,premium,Delhi,False,medium
U01055,30,14,4,19060,272.2857142857143,1.0,0.4666666666666667,635.3333333333334,Salad,occasional,Bangalore,True,medium
U01056,27,13,2,18415,239.15584415584416,0.23376623376623376,0.48148148148148145,682.0370370370371,Rice,regular,Hyderabad,False,low
U01057,27,11,3,14040,216.0,1.0,0.4074074074074074,520.0,Water,premium,Bangalore,True,medium
U01058,26,20,4,16365,224.17808219178082,0.2191780821917808,0.7692307692307693,629.4230769230769,Burger,regular,Kolkata,False,medium
U01059,19,17,3,9670,210.2173913043478,0.2391304347826087,0.8947368421052632,508.94736842105266,Brownie,regular,Bangalore,False,low
U01060,21,1,1,1785,85.0,1.0,0.047619047619047616,85.0,Chaat,regular,Kolkata,True,medium
U01061,24,9,4,13800,230.0,1.0,0.375,575.0,Wrap,premium,Bangalore,True,medium
U01062,30,12,3,9645,169.21052631578948,1.0,0.4,321.5,Chaat,occasional,Mumbai,True,high
U01063,21,8,4,7180,217.57575757575756,1.0,0.38095238095238093,341.9047619047619,Chai,premium,Chennai,True,high
U01064,16,2,1,2525,126.25,1.0,0.125,157.8125,Wrap,regular,Mumbai,True,medium
U01065,12,12,2,11615,351.969696969697,0.3333333333333333,1.0,967.9166666666666,Pav Bhaji,regular,Mumbai,False,medium
U01066,20,18,3,17160,252.35294117647058,0.10294117647058823,0.9,858.0,Soft Drink,premium,Pune,False,low
U01067,27,7,2,5375,149.30555555555554,1.0,0.25925925925925924,199.07407407407408,Salad,budget,Pune,True,low
U01068,24,13,3,8435,241.0,0.6857142857142857,0.5416666666666666,351.4583333333333,Salad,budget,Bangalore,False,low
U01069,29,6,2,6535,136.14583333333334,1.0,0.20689655172413793,225.3448275862069,Lassi,regular,Kolkata,True,high
U01070,29,3,2,5020,167.33333333333334,1.0,0.10344827586206896,173.10344827586206,Chaat,budget,Mumbai,True,low
U01071,25,10,2,6645,179.59459459459458,0.13513513513513514,0.4,265.8,Pizza,budget,Bangalore,False,low
U01072,20,11,4,3725,133.03571428571428,0.5714285714285714,0.55,186.25,Salad,budget,Pune,False,high
U01073,21,19,4,9795,306.09375,0.40625,0.9047619047619048,466.42857142857144,Salad,budget,Chennai,False,high
U01074,27,4,2,8775,283.06451612903226,1.0,0.14814814814814814,325.0,Risotto,budget,Hyderabad,True,high
U01075,17,16,3,10180,216.59574468085106,0.1702127659574468,0.9411764705882353,598.8235294117648,Fries,occasional,Bangalore,False,high
U01076,32,19,4,19590,244.875,0.075,0.59375,612.1875,Vada Pav,regular,Chennai,False,high
U01077,28,13,2,19085,254.46666666666667,0.10666666666666667,0.4642857142857143,681.6071428571429,Bhel Puri,regular,Hyderabad,False,medium
U01078,18,10,2,7630,162.3404255319149,0.1702127659574468,0.5555555555555556,423.8888888888889,Biryani,regular,Delhi,False,low
U01079,28,14,4,10105,219.67391304347825,0.10869565217391304,0.5,360.89285714285717,Burger,budget,Bangalore,False,low
U01080,29,10,4,16240,345.531914893617,1.0,0.3448275862068966,560.0,Chaat,occasional,Bangalore,True,low
U01081,36,17,3,23325,182.2265625,0.203125,0.4722222222222222,647.9166666666666,Curry,premium,Delhi,False,medium
U01082,23,10,2,7340,203.88888888888889,0.5277777777777778,0.43478260869565216,319.1304347826087,Chai,budget,Delhi,False,medium
U01083,23,16,3,9915,152.53846153846155,0.46153846153846156,0.6956521739130435,431.0869565217391,Soft Drink,regular,Bangalore,False,medium
U01084,26,2,2,8285,197.26190476190476,1.0,0.07692307692307693,318.65384615384613,Gulab Jamun,premium,Delhi,True,low
U01085,25,19,3,9370,151.1290322580645,0.3225806451612903,0.76,374.8,Ice Cream,occasional,Mumbai,False,high
U01086,29,12,2,18605,235.50632911392404,0.2911392405063291,0.41379310344827586,641.551724137931,Biryani,regular,Hyderabad,False,low
U01087,28,12,2,18595,241.4935064935065,0.33766233766233766,0.42857142857142855,664.1071428571429,Biryani,regular,Hyderabad,False,low
U01088,27,11,2,13470,306.1363636363636,0.18181818181818182,0.4074074074074074,498.8888888888889,Dosa,budget,Hyderabad,False,low
U01089,38,12,2,22470,252.47191011235955,0.34831460674157305,0.3157894736842105,591.3157894736842,Brownie,occasional,Mumbai,False,low
U01090,25,12,2,9825,245.625,0.15,0.48,393.0,Burger,budget,Kolkata,False,low
U01091,19,15,3,14335,275.6730769230769,0.28846153846153844,0.7894736842105263,754.4736842105264,Burger,occasional,Delhi,False,medium
U01092,27,19,3,31010,382.8395061728395,0.20987654320987653,0.7037037037037037,1148.5185185185185,Ice Cream,regular,Chennai,False,medium
U01093,16,9,3,10000,285.7142857142857,1.0,0.5625,625.0,Gulab Jamun,regular,Delhi,True,low
U01094,30,16,3,18210,233.46153846153845,0.717948717948718,0.5333333333333333,607.0,Salad,regular,Bangalore,False,high
U01095,24,11,3,4120,121.17647058823529,0.47058823529411764,0.4583333333333333,171.66666666666666,Salad,budget,Pune,False,low
U01096,17,5,2,5280,240.0,1.0,0.29411764705882354,310.5882352941176,Filter Coffee,budget,Hyderabad,True,medium
U01097,17,6,1,4085,163.4,0.44,0.35294117647058826,240.2941176470588,Paneer Dish,budget,Delhi,False,low
U01098,38,12,2,9290,165.89285714285714,0.30357142857142855,0.3157894736842105,244.47368421052633,Pani Puri,budget,Chennai,False,medium
U01099,17,7,3,5105,159.53125,1.0,0.4117647058823529,300.29411764705884,Lassi,premium,Bangalore,True,medium
U01100,22,16,3,10575,176.25,0.1,0.7272727272727273,480.6818181818182,Ice Cream,regular,Mumbai,False,high
U01101,25,5,3,7250,250.0,1.0,0.2,290.0,Burger,budget,Kolkata,True,high
U01102,27,13,2,11515,145.7594936708861,0.24050632911392406,0.48148148148148145,426.48148148148147,Burger,occasional,Mumbai,False,low
U01103,17,12,3,15550,370.23809523809524,1.0,0.7058823529411765,914.7058823529412,Gulab Jamun,premium,Chennai,True,low
U01104,28,7,2,9720,206.80851063829786,1.0,0.25,347.14285714285717,Chaat,occasional,Bangalore,True,medium
U01105,27,7,3,9715,277.57142857142856,1.0,0.25925925925925924,359.81481481481484,Chaat,occasional,Hyderabad,True,low
U01106,37,9,2,17065,304.73214285714283,0.19642857142857142,0.24324324324324326,461.2162162162162,Burger,budget,Delhi,False,low
U01107,24,16,3,18495,288.984375,0.5,0.6666666666666666,770.625,Salad,regular,Bangalore,False,medium
U01108,18,23,4,8355,139.25,0.23333333333333334,1.2777777777777777,464.1666666666667,Manchurian,premium,Kolkata,False,medium
U01109,24,2,1,4170,139.0,1.0,0.08333333333333333,173.75,Pizza,regular,Mumbai,True,high
U01110,21,12,4,3160,101.93548387096774,1.0,0.5714285714285714,150.47619047619048,Noodles,budget,Kolkata,True,medium
U01111,18,15,4,4905,109.0,1.0,0.8333333333333334,272.5,Noodles,premium,Kolkata,True,low
U01112,21,17,3,6080,184.24242424242425,0.30303030303030304,0.8095238095238095,289.5238095238095,Manchurian,budget,Chennai,False,medium
U01113,25,9,2,8670,270.9375,0.65625,0.36,346.8,Salad,budget,Chennai,False,medium
U01114,23,11,2,15310,255.16666666666666,0.5,0.4782608695652174,665.6521739130435,Brownie,regular,Delhi,False,low
U01115,24,16,3,16765,266.1111111111111,0.2698412698412698,0.6666666666666666,698.5416666666666,Manchurian,regular,Chennai,False,high
U01116,19,12,2,13815,246.69642857142858,0.16071428571428573,0.631578947368421,727.1052631578947,Ice Cream,regular,Chennai,False,medium
U01117,29,11,2,8370,181.95652173913044,0.5217391304347826,0.3793103448275862,288.62068965517244,Chai,budget,Bangalore,False,high
U01118,24,14,3,29925,374.0625,0.2625,0.5833333333333334,1246.875,Gulab Jamun,premium,Hyderabad,False,low
U01119,34,8,3,7950,180.6818181818182,1.0,0.23529411764705882,233.8235294117647,Curry,budget,Delhi,True,medium
U01120,27,10,2,13945,324.30232558139534,0.7441860465116279,0.37037037037037035,516.4814814814815,Salad,budget,Bangalore,False,high
U01121,22,13,2,12920,172.26666666666668,0.26666666666666666,0.5909090909090909,587.2727272727273,Raita,premium,Hyderabad,False,low
U01122,29,13,3,6265,93.50746268656717,1.0,0.4482758620689655,216.0344827586207,Manchurian,occasional,Kolkata,True,medium
U01123,22,6,2,7005,175.125,1.0,0.2727272727272727,318.40909090909093,Chai,premium,Bangalore,True,medium
U01124,18,22,4,7990,122.92307692307692,0.5692307692307692,1.2222222222222223,443.8888888888889,Salad,premium,Pune,False,low
U01125,21,9,4,9990,256.15384615384613,1.0,0.42857142857142855,475.7142857142857,Gulab Jamun,regular,Bangalore,True,low
U01126,29,19,3,25335,320.69620253164555,0.3037974683544304,0.6551724137931034,873.6206896551724,Biryani,regular,Chennai,False,low
U01127,26,7,4,9470,286.969696969697,1.0,0.2692307692307692,364.2307692307692,Gulab Jamun,budget,Hyderabad,True,medium
U01128,21,7,3,6745,259.4230769230769,1.0,0.3333333333333333,321.1904761904762,Wrap,regular,Delhi,True,low
U01129,32,24,4,21830,225.05154639175257,0.44329896907216493,0.75,682.1875,Biryani,regular,Delhi,False,medium
U01130,24,9,3,8625,278.2258064516129,1.0,0.375,359.375,Filter Coffee,budget,Hyderabad,True,low
U01131,27,11,2,15930,181.02272727272728,0.4090909090909091,0.4074074074074074,590.0,Coffee,premium,Chennai,False,low
U01132,27,18,3,11735,154.4078947368421,0.4342105263157895,0.6666666666666666,434.6296296296296,Salad,regular,Mumbai,False,medium
U01133,27,12,3,6140,149.7560975609756,0.4146341463414634,0.4444444444444444,227.40740740740742,Soft Drink,budget,Bangalore,False,medium
U01134,28,10,2,10560,245.58139534883722,0.18604651162790697,0.35714285714285715,377.14285714285717,Pizza,budget,Chennai,False,high
U01135,24,17,3,17830,266.1194029850746,0.34328358208955223,0.7083333333333334,742.9166666666666,Salan,regular,Pune,False,medium
U01136,20,11,2,8000,275.86206896551727,0.06896551724137931,0.55,400.0,Pizza,budget,Kolkata,False,medium
U01137,23,18,3,29915,360.421686746988,0.3614457831325301,0.782608695652174,1300.6521739130435,Brownie,premium,Hyderabad,False,high
U01138,29,13,4,18730,249.73333333333332,1.0,0.4482758620689655,645.8620689655172,Salad,regular,Bangalore,True,low
U01139,21,11,2,16180,283.859649122807,0.14035087719298245,0.5238095238095238,770.4761904761905,Burger,regular,Delhi,False,high
U01140,32,11,2,23140,278.7951807228916,0.2289156626506024,0.34375,723.125,Biryani,regular,Kolkata,False,high
U01141,29,9,3,5770,128.22222222222223,1.0,0.3103448275862069,198.9655172413793,Wrap,premium,Mumbai,True,low
U01142,15,14,3,4985,124.625,0.6,0.9333333333333333,332.3333333333333,Salad,regular,Pune,False,medium
U01143,27,6,3,8565,194.6590909090909,1.0,0.2222222222222222,317.22222222222223,Rice,regular,Delhi,True,low
U01144,15,21,4,11420,271.9047619047619,0.14285714285714285,1.4,761.3333333333334,Bhel Puri,regular,Hyderabad,False,low
U01145,32,11,3,14580,331.3636363636364,1.0,0.34375,455.625,Salad,budget,Bangalore,True,medium
U01146,26,13,2,24815,288.54651162790697,0.2441860465116279,0.5,954.4230769230769,Brownie,premium,Hyderabad,False,medium
U01147,23,4,2,9230,225.1219512195122,1.0,0.17391304347826086,401.30434782608694,Rice,premium,Kolkata,True,low
U01148,37,16,3,19505,212.0108695652174,0.75,0.43243243243243246,527.1621621621622,Salad,regular,Bangalore,False,medium
U01149,27,15,3,15660,184.23529411764707,0.10588235294117647,0.5555555555555556,580.0,Pizza,premium,Chennai,False,medium
U01150,28,11,2,16455,198.25301204819277,0.5903614457831325,0.39285714285714285,587.6785714285714,Salad,premium,Mumbai,False,medium
U01151,35,23,4,21755,207.1904761904762,0.41904761904761906,0.6571428571428571,621.5714285714286,Biryani,premium,Chennai,False,low
U01152,22,17,3,13660,175.12820512820514,0.3333333333333333,0.7727272727272727,620.9090909090909,Fried Rice,premium,Chennai,False,low
U01153,30,10,3,11970,221.66666666666666,1.0,0.3333333333333333,399.0,Rice,regular,Hyderabad,True,medium
U01154,21,13,3,13990,259.0740740740741,0.14814814814814814,0.6190476190476191,666.1904761904761,Burger,regular,Kolkata,False,medium
U01155,32,1,1,7650,239.0625,1.0,0.03125,239.0625,Chaat,regular,Mumbai,True,medium
U01156,28,18,3,18805,213.6931818181818,0.6704545454545454,0.6428571428571429,671.6071428571429,Salad,premium,Bangalore,False,low
U01157,25,9,3,8980,264.11764705882354,1.0,0.36,359.2,Wrap,budget,Bangalore,True,medium
U01158,23,7,3,7935,176.33333333333334,1.0,0.30434782608695654,345.0,Gulab Jamun,premium,Pune,True,high
U01159,18,18,3,12895,218.5593220338983,0.3898305084745763,1.0,716.3888888888889,Chai,premium,Delhi,False,low
U01160,31,16,4,8130,169.375,0.3125,0.5161290322580645,262.258064516129,Biryani,budget,Pune,False,high
U01161,22,10,2,8435,109.54545454545455,0.7922077922077922,0.45454545454545453,383.40909090909093,Salad,premium,Pune,False,low
U01162,21,11,3,10450,337.0967741935484,0.7419354838709677,0.5238095238095238,497.6190476190476,Salad,budget,Bangalore,False,high
U01163,28,12,4,22570,341.969696969697,1.0,0.42857142857142855,806.0714285714286,Gulab Jamun,regular,Hyderabad,True,low
U01164,30,21,4,20215,202.15,0.28,0.7,673.8333333333334,Pasta,premium,Chennai,False,high
U01165,24,12,4,4560,147.09677419354838,0.2903225806451613,0.5,190.0,Noodles,budget,Kolkata,False,high
U01166,19,13,2,28160,414.11764705882354,0.2647058823529412,0.6842105263157895,1482.1052631578948,Biryani,premium,Chennai,False,low
U01167,31,9,3,13715,263.75,1.0,0.2903225806451613,442.4193548387097,Lassi,premium,Chennai,True,high
U01168,30,12,2,10220,126.17283950617283,0.20987654320987653,0.4,340.6666666666667,Burger,regular,Mumbai,False,high
U01169,27,8,2,10415,274.07894736842104,0.7368421052631579,0.2962962962962963,385.74074074074076,Salad,budget,Bangalore,False,high
U01170,29,14,3,10275,233.52272727272728,0.18181818181818182,0.4827586206896552,354.3103448275862,Burger,budget,Kolkata,False,medium
U01171,23,14,3,12990,245.0943396226415,0.18867924528301888,0.6086956521739131,564.7826086956521,Biryani,regular,Hyderabad,False,high
U01172,27,8,2,4575,108.92857142857143,1.0,0.2962962962962963,169.44444444444446,Wrap,occasional,Mumbai,True,medium
U01173,30,11,2,18950,263.19444444444446,0.5277777777777778,0.36666666666666664,631.6666666666666,Salad,regular,Delhi,False,low
U01174,32,2,1,12680,333.6842105263158,1.0,0.0625,396.25,Rice,budget,Hyderabad,True,high
U01175,25,12,2,20930,317.1212121212121,0.19696969696969696,0.48,837.2,Biryani,regular,Pune,False,medium
U01176,32,3,1,20500,288.7323943661972,1.0,0.09375,640.625,Gulab Jamun,regular,Hyderabad,True,low
U01177,23,16,3,17230,246.14285714285714,0.14285714285714285,0.6956521739130435,749.1304347826087,Pav Bhaji,premium,Hyderabad,False,medium
U01178,24,16,3,14375,378.2894736842105,0.3157894736842105,0.6666666666666666,598.9583333333334,Biryani,budget,Chennai,False,high
U01179,30,7,1,35210,359.2857142857143,0.16326530612244897,0.23333333333333334,1173.6666666666667,Dosa,premium,Hyderabad,False,medium
U01180,22,13,2,10100,180.35714285714286,0.5,0.5909090909090909,459.09090909090907,Chai,regular,Pune,False,medium
U01181,26,18,3,18335,258.23943661971833,0.15492957746478872,0.6923076923076923,705.1923076923077,Raita,occasional,Pune,False,medium
U01182,29,18,4,11590,154.53333333333333,0.5466666666666666,0.6206896551724138,399.6551724137931,Juice,regular,Bangalore,False,medium
U01183,22,10,4,8685,211.82926829268294,1.0,0.45454545454545453,394.77272727272725,Rice,regular,Hyderabad,True,low
U01184,23,14,3,11820,184.6875,0.09375,0.6086956521739131,513.9130434782609,Chaat,occasional,Chennai,False,low
U01185,22,13,3,12775,375.7352941176471,0.08823529411764706,0.5909090909090909,580.6818181818181,Vada Pav,budget,Hyderabad,False,medium
U01186,27,12,4,10875,236.41304347826087,1.0,0.4444444444444444,402.77777777777777,Filter Coffee,occasional,Delhi,True,low
U01187,27,8,3,9180,153.0,1.0,0.2962962962962963,340.0,Rice,regular,Delhi,True,low
U01188,28,16,3,12555,279.0,0.5555555555555556,0.5714285714285714,448.39285714285717,Salad,budget,Chennai,False,medium
U01189,23,18,3,11415,181.1904761904762,0.1746031746031746,0.782608695652174,496.30434782608694,Biryani,regular,Bangalore,False,low
U01190,22,8,3,5705,150.1315789473684,1.0,0.36363636363636365,259.3181818181818,Juice,premium,Bangalore,True,high
U01191,30,12,2,4980,127.6923076923077,0.5384615384615384,0.4,166.0,Fried Rice,budget,Pune,False,high
U01192,21,16,3,15210,262.2413793103448,0.1896551724137931,0.7619047619047619,724.2857142857143,Biryani,regular,Pune,False,low
U01193,18,15,3,10420,221.70212765957447,0.5106382978723404,0.8333333333333334,578.8888888888889,Coffee,regular,Mumbai,False,low
U01194,28,11,2,13720,193.2394366197183,0.5352112676056338,0.39285714285714285,490.0,Water,regular,Chennai,False,medium
U01195,20,1,1,6060,303.0,1.0,0.05,303.0,Chaat,budget,Hyderabad,True,high
U01196,20,13,3,7640,109.14285714285714,0.2857142857142857,0.65,382.0,Manchurian,premium,Kolkata,False,medium
U01197,14,15,3,8845,232.76315789473685,0.631578947368421,1.0714285714285714,631.7857142857143,Coffee,occasional,Chennai,False,medium
U01198,29,12,2,19140,251.8421052631579,0.07894736842105263,0.41379310344827586,660.0,Vada Pav,occasional,Mumbai,False,medium
U01199,31,5,3,6020,182.42424242424244,1.0,0.16129032258064516,194.19354838709677,Chaat,premium,Pune,True,medium
U01200,22,14,3,8845,285.3225806451613,0.5161290322580645,0.6363636363636364,402.04545454545456,Biryani,budget,Chennai,False,high
U01201,26,12,2,21905,277.27848101265823,0.5063291139240507,0.46153846153846156,842.5,Soft Drink,premium,Chennai,False,low
U01202,33,10,4,8580,190.66666666666666,1.0,0.30303030303030304,260.0,Salad,budget,Pune,True,medium
U01203,21,10,2,5440,160.0,0.5588235294117647,0.47619047619047616,259.04761904761904,Salad,budget,Mumbai,False,high
U01204,27,8,4,7445,177.26190476190476,1.0,0.2962962962962963,275.74074074074076,Chaat,regular,Pune,True,medium
U01205,24,9,3,15495,303.8235294117647,1.0,0.375,645.625,Smoothie,regular,Bangalore,True,high
U01206,23,9,3,7735,179.88372093023256,1.0,0.391304347826087,336.30434782608694,Rice,premium,Hyderabad,True,medium
U01207,25,3,2,5350,205.76923076923077,1.0,0.12,214.0,Chaat,regular,Pune,True,low
U01208,23,12,2,10335,175.16949152542372,0.288135593220339,0.5217391304347826,449.3478260869565,Pav Bhaji,regular,Mumbai,False,low
U01209,31,20,4,11685,243.4375,0.3333333333333333,0.6451612903225806,376.93548387096774,Dal,budget,Delhi,False,high
U01210,25,21,4,12635,183.1159420289855,0.5072463768115942,0.84,505.4,Lassi,occasional,Bangalore,False,high
U01211,15,10,2,17795,434.0243902439024,0.3170731707317073,0.6666666666666666,1186.3333333333333,Burger,regular,Delhi,False,low
U01212,18,12,2,19260,356.6666666666667,0.2037037037037037,0.6666666666666666,1070.0,Ice Cream,regular,Kolkata,False,high
U01213,24,12,3,3830,109.42857142857143,0.6571428571428571,0.5,159.58333333333334,Salad,budget,Pune,False,medium
U01214,26,20,4,16535,204.1358024691358,0.5308641975308642,0.7692307692307693,635.9615384615385,Salad,premium,Bangalore,False,low
U01215,16,6,4,8160,313.84615384615387,1.0,0.375,510.0,Gulab Jamun,regular,Hyderabad,True,medium
U01216,26,13,3,5350,140.78947368421052,0.3157894736842105,0.5,205.76923076923077,Lassi,budget,Pune,False,high
U01217,29,10,2,12185,312.43589743589746,0.23076923076923078,0.3448275862068966,420.17241379310343,Ice Cream,budget,Hyderabad,False,high
U01218,21,12,2,12855,217.88135593220338,1.0,0.5714285714285714,612.1428571428571,Salad,regular,Chennai,True,high
U01219,23,6,2,7875,207.23684210526315,1.0,0.2608695652173913,342.39130434782606,Water,regular,Delhi,True,medium
U01220,29,11,2,9920,236.1904761904762,0.11904761904761904,0.3793103448275862,342.0689655172414,Biryani,budget,Bangalore,False,high
U01221,20,6,1,5900,100.0,0.9152542372881356,0.3,295.0,Salad,occasional,Hyderabad,False,low
U01222,20,7,3,3270,125.76923076923077,1.0,0.35,163.5,Curry,budget,Mumbai,True,high
U01223,22,10,2,10975,195.98214285714286,0.16071428571428573,0.45454545454545453,498.8636363636364,Pani Puri,regular,Hyderabad,False,medium
U01224,19,7,2,7905,197.625,1.0,0.3684210526315789,416.05263157894734,Gulab Jamun,occasional,Mumbai,True,low
U01225,15,11,3,7430,232.1875,1.0,0.7333333333333333,495.3333333333333,Gulab Jamun,regular,Pune,True,low
U01226,21,9,4,7680,232.72727272727272,1.0,0.42857142857142855,365.7142857142857,Chaat,regular,Bangalore,True,medium
U01227,30,13,2,23725,304.1666666666667,0.32051282051282054,0.43333333333333335,790.8333333333334,Dosa,regular,Hyderabad,False,low
U01228,29,11,2,16385,399.6341463414634,0.3902439024390244,0.3793103448275862,565.0,Ice Cream,budget,Kolkata,False,medium
U01229,26,12,2,24770,358.9855072463768,0.18840579710144928,0.46153846153846156,952.6923076923077,Ice Cream,occasional,Hyderabad,False,low
U01230,16,10,2,8255,211.66666666666666,0.10256410256410256,0.625,515.9375,Burger,regular,Kolkata,False,medium
U01231,26,12,2,19685,202.93814432989691,0.44329896907216493,0.46153846153846156,757.1153846153846,Biryani,premium,Bangalore,False,low
U01232,26,9,4,11210,311.3888888888889,1.0,0.34615384615384615,431.15384615384613,Gulab Jamun,budget,Hyderabad,True,medium
U01233,27,8,2,5960,156.8421052631579,0.18421052631578946,0.2962962962962963,220.74074074074073,Pizza,budget,Mumbai,False,medium
U01234,24,11,2,12210,339.1666666666667,0.08333333333333333,0.4583333333333333,508.75,Biryani,budget,Hyderabad,False,low
U01235,23,16,3,15735,224.78571428571428,0.4714285714285714,0.6956521739130435,684.1304347826087,Biryani,regular,Delhi,False,low
U01236,23,12,2,7960,132.66666666666666,0.2,0.5217391304347826,346.0869565217391,Noodles,regular,Pune,False,medium
U01237,27,25,4,21445,235.65934065934067,0.1978021978021978,0.9259259259259259,794.2592592592592,Fried Rice,premium,Chennai,False,low
U01238,24,14,4,9050,220.73170731707316,1.0,0.5833333333333334,377.0833333333333,Chaat,regular,Mumbai,True,low
U01239,21,16,3,12835,207.01612903225808,0.27419354838709675,0.7619047619047619,611.1904761904761,Noodles,occasional,Delhi,False,high
U01240,23,10,2,7435,200.94594594594594,0.24324324324324326,0.43478260869565216,323.2608695652174,Burger,budget,Kolkata,False,low
U01241,27,18,3,28995,284.2647058823529,0.27450980392156865,0.6666666666666666,1073.888888888889,Biryani,premium,Pune,False,low
U01242,32,7,3,12285,183.3582089552239,1.0,0.21875,383.90625,Gulab Jamun,premium,Bangalore,True,medium
U01243,25,18,3,13475,146.4673913043478,0.5108695652173914,0.72,539.0,Paneer Dish,premium,Mumbai,False,low
U01244,34,11,2,26750,245.41284403669724,0.3669724770642202,0.3235294117647059,786.7647058823529,Pizza,premium,Chennai,False,low
U01245,22,17,3,8350,103.08641975308642,0.6419753086419753,0.7727272727272727,379.54545454545456,Salad,premium,Pune,False,low
U01246,25,11,2,14360,217.57575757575756,0.30303030303030304,0.44,574.4,Burger,regular,Kolkata,False,low
U01247,25,4,2,6245,208.16666666666666,1.0,0.16,249.8,Pizza,budget,Chennai,True,high
U01248,23,5,3,7620,254.0,1.0,0.21739130434782608,331.30434782608694,Gulab Jamun,budget,Bangalore,True,low
U01249,25,8,4,7045,190.40540540540542,1.0,0.32,281.8,Chai,occasional,Bangalore,True,medium
U01250,29,19,3,13840,177.43589743589743,0.20512820512820512,0.6551724137931034,477.2413793103448,Manchurian,regular,Kolkata,False,medium
U01251,18,16,3,16040,286.42857142857144,0.08928571428571429,0.8888888888888888,891.1111111111111,Ice Cream,premium,Mumbai,False,medium
U01252,24,19,3,24885,365.95588235294116,0.25,0.7916666666666666,1036.875,Brownie,regular,Kolkata,False,low
U01253,28,17,3,7375,189.10256410256412,0.6923076923076923,0.6071428571428571,263.39285714285717,Salad,budget,Hyderabad,False,low
U01254,26,1,1,5005,192.5,1.0,0.038461538461538464,192.5,Chaat,budget,Bangalore,True,high
U01255,24,8,2,5290,107.95918367346938,1.0,0.3333333333333333,220.41666666666666,Manchurian,regular,Pune,True,low
U01256,30,12,2,13215,163.14814814814815,1.0,0.4,440.5,Salad,regular,Hyderabad,True,high
U01257,28,11,2,16590,414.75,0.475,0.39285714285714285,592.5,Salad,budget,Delhi,False,medium
U01258,31,11,2,11715,133.125,0.2840909090909091,0.3548387096774194,377.9032258064516,Manchurian,regular,Chennai,False,low
