item_id,restaurant_id,name,dish_family,cuisine,price,is_veg,is_addon_eligible,popularity_score,avg_rating
I000670,R0039,Lime Pickle,Pickle,North Indian,130,False,True,0.59,4.2
I000671,R0040,Veg Burger,Burger,Fast Food,335,True,True,0.77,4.7
I000672,R0040,Chicken Burger,Burger,Fast Food,130,False,True,0.44,4.0
I000673,R0040,Zinger Burger,Burger,Fast Food,145,False,True,0.93,3.8
I000674,R0040,Double Patty Burger,Burger,Fast Food,240,False,True,0.36,3.7
I000675,R0040,Regular Fries,Fries,Fast Food,160,False,True,0.99,4.7
I000676,R0040,Cheese Fries,Fries,Fast Food,270,False,True,0.94,4.9
I000677,R0040,Peri Peri Fries,Fries,Fast Food,215,False,True,0.53,4.0
I000678,R0040,Chicken Wrap,Wrap,Fast Food,110,False,True,0.5,4.0
I000679,R0040,Paneer Wrap,Wrap,Fast Food,110,True,True,0.92,4.8
I000680,R0040,Veg Wrap,Wrap,Fast Food,165,True,True,0.86,4.7
I000681,R0040,Chicken Nuggets (6 pcs),Nuggets,Fast Food,185,False,True,0.79,3.9
I000682,R0040,Chicken Nuggets (12 pcs),Nuggets,Fast Food,120,False,True,0.65,4.2
I000683,R0040,Chocolate Milkshake,Milkshake,Fast Food,135,False,True,0.64,4.9
I000684,R0040,Strawberry Milkshake,Milkshake,Fast Food,285,False,True,0.82,4.6
I000685,R0040,Vanilla Milkshake,Milkshake,Fast Food,285,False,True,0.31,4.9
I000686,R0040,Coke (300ml),Soft Drink,Fast Food,310,False,True,0.49,4.3
I000687,R0040,Pepsi (300ml),Soft Drink,Fast Food,255,False,True,0.39,3.9
I000688,R0040,Sprite (300ml),Soft Drink,Fast Food,105,False,True,0.9,3.5
I000689,R0040,Limca,Soft Drink,Fast Food,180,False,True,0.35,4.7
I000690,R0041,Caesar Salad,Salad,Healthy,140,True,True,0.69,3.7
I000691,R0041,Greek Salad,Salad,Healthy,105,True,True,0.84,4.6
I000692,R0041,Garden Salad,Salad,Healthy,125,True,True,0.5,3.6
I000693,R0041,Banana Smoothie,Smoothie,Healthy,65,True,True,0.97,4.4
I000694,R0041,Mixed Berry Smoothie,Smoothie,Healthy,125,True,True,0.93,4.8
I000695,R0041,Green Detox Smoothie,Smoothie,Healthy,70,True,True,0.34,4.9
I000696,R0041,Chicken Wrap,Wrap,Healthy,150,False,True,0.7,4.8
I000697,R0041,Paneer Wrap,Wrap,Healthy,75,True,True,0.38,4.2
I000698,R0041,Veg Wrap,Wrap,Healthy,130,True,True,0.76,4.5
I000699,R0041,Masala Oats,Oats,Healthy,50,True,True,0.52,4.9
I000700,R0041,Fruit Oats,Oats,Healthy,65,True,True,0.81,4.6
I000701,R0041,Seasonal Fruit Bowl,Fruit Bowl,Healthy,125,True,True,0.99,4.1
I000702,R0041,Protein Quinoa Bowl,Quinoa Bowl,Healthy,120,False,True,0.44,4.1
I000703,R0041,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,100,True,True,0.45,4.9
I000704,R0042,Butter Chicken,Curry,North Indian,280,False,True,0.5,3.7
I000705,R0042,Palak Paneer,Curry,North Indian,170,True,True,0.74,4.7
I000706,R0042,Chicken Masala,Curry,North Indian,225,False,True,0.37,3.9
I000707,R0042,Lamb Curry,Curry,North Indian,185,False,True,0.75,3.9
I000708,R0042,Mixed Veg Curry,Curry,North Indian,160,True,True,0.5,4.4
I000709,R0042,Dal Makhani,Dal,North Indian,225,False,True,0.89,4.5
I000710,R0042,Dal Tadka,Dal,North Indian,265,False,True,0.41,3.6
I000711,R0042,Dal Fry,Dal,North Indian,225,False,True,0.35,4.0
I000712,R0042,Chana Masala,Dal,North Indian,105,False,True,0.42,3.7
I000713,R0042,Paneer Tikka Masala,Paneer Dish,North Indian,300,True,True,0.54,3.6
I000714,R0042,Shahi Paneer,Paneer Dish,North Indian,165,True,True,0.78,4.6
I000715,R0042,Kadai Paneer,Paneer Dish,North Indian,130,True,True,0.84,4.1
I000716,R0042,Matar Paneer,Paneer Dish,North Indian,270,True,True,0.77,4.7
I000717,R0042,Butter Naan,Bread,North Indian,275,False,True,0.33,4.3
I000718,R0042,Roti,Bread,North Indian,140,False,True,0.98,3.9
I000719,R0042,Paratha,Bread,North Indian,205,False,True,0.44,3.7
I000720,R0042,Garlic Naan,Bread,North Indian,250,False,True,0.65,4.1
I000721,R0042,Puri,Bread,North Indian,120,False,True,0.82,3.5
I000722,R0042,Steamed Rice,Rice,North Indian,215,False,True,0.74,4.1
I000723,R0042,Jeera Rice,Rice,North Indian,130,False,True,0.84,4.0
I000724,R0042,Veg Pulao,Rice,North Indian,135,True,True,0.69,3.5
I000725,R0042,Egg Fried Rice,Rice,North Indian,180,False,True,0.83,4.9
I000726,R0042,Boondi Raita,Raita,North Indian,250,False,True,0.45,3.8
I000727,R0042,Cucumber Raita,Raita,North Indian,250,False,True,0.58,3.8
I000728,R0042,Mixed Raita,Raita,North Indian,295,False,True,0.44,4.0
I000729,R0042,Mango Pickle,Pickle,North Indian,115,False,True,0.79,3.9
I000730,R0042,Mixed Pickle,Pickle,North Indian,160,False,True,0.51,4.8
I000731,R0042,Lime Pickle,Pickle,North Indian,230,False,True,0.41,4.7
I000732,R0043,Coke (300ml),Soft Drink,Beverages,70,False,True,0.59,4.4
I000733,R0043,Pepsi (300ml),Soft Drink,Beverages,110,False,True,0.35,4.8
I000734,R0043,Sprite (300ml),Soft Drink,Beverages,100,False,True,0.99,4.6
I000735,R0043,Limca,Soft Drink,Beverages,150,False,True,0.62,3.7
I000736,R0043,Fresh Orange Juice,Juice,Beverages,125,True,True,0.84,4.8
I000737,R0043,Watermelon Juice,Juice,Beverages,80,True,True,0.66,4.8
I000738,R0043,Mixed Fruit Juice,Juice,Beverages,135,True,True,0.32,4.5
I000739,R0043,Sweet Lassi,Lassi,Beverages,110,True,True,0.36,4.9
I000740,R0043,Salted Lassi,Lassi,Beverages,95,True,True,0.77,4.8
I000741,R0043,Mango Lassi,Lassi,Beverages,65,True,True,0.9,4.6
I000742,R0043,Masala Chai,Chai,Beverages,135,True,True,0.65,3.6
I000743,R0043,Ginger Chai,Chai,Beverages,115,True,True,0.56,4.1
I000744,R0043,Cappuccino,Coffee,Beverages,95,False,True,0.65,4.5
I000745,R0043,Latte,Coffee,Beverages,125,False,True,0.84,4.5
I000746,R0043,Espresso,Coffee,Beverages,130,False,True,0.39,4.8
I000747,R0043,Mineral Water (500ml),Water,Beverages,90,True,True,0.67,4.2
I000748,R0044,Vanilla Scoop,Ice Cream,Desserts,220,False,True,0.5,3.8
I000749,R0044,Chocolate Scoop,Ice Cream,Desserts,125,False,True,0.62,3.7
I000750,R0044,Butterscotch Scoop,Ice Cream,Desserts,160,False,True,0.39,3.7
I000751,R0044,Sundae,Ice Cream,Desserts,320,False,True,0.77,4.9
I000752,R0044,Chocolate Brownie,Brownie,Desserts,260,False,True,0.89,4.3
I000753,R0044,Walnut Brownie,Brownie,Desserts,215,False,True,0.67,4.0
I000754,R0044,Gulab Jamun (2 pcs),Gulab Jamun,Desserts,265,True,True,0.93,4.7
I000755,R0044,Gulab Jamun (4 pcs),Gulab Jamun,Desserts,215,True,True,0.97,5.0
I000756,R0044,Rice Kheer,Kheer,Desserts,225,False,True,0.91,3.5
I000757,R0044,Vermicelli Kheer,Kheer,Desserts,115,False,True,0.32,4.7
I000758,R0044,Chocolate Pastry,Pastry,Desserts,120,False,True,0.31,3.7
I000759,R0044,Black Forest Pastry,Pastry,Desserts,175,False,True,0.63,3.6
I000760,R0044,Chocolate Truffle Slice,Cake,Desserts,225,False,True,0.47,3.9
I000761,R0044,Red Velvet Slice,Cake,Desserts,305,False,True,0.99,4.2
I000762,R0045,Chicken Biryani,Biryani,Biryani,180,False,True,0.95,4.3
I000763,R0045,Mutton Biryani,Biryani,Biryani,285,False,True,0.59,3.8
I000764,R0045,Veg Biryani,Biryani,Biryani,265,True,True,0.77,4.2
I000765,R0045,Egg Biryani,Biryani,Biryani,165,False,True,0.88,3.9
I000766,R0045,Prawn Biryani,Biryani,Biryani,265,False,True,0.57,4.2
I000767,R0045,Boondi Raita,Raita,Biryani,155,False,True,0.75,3.8
I000768,R0045,Cucumber Raita,Raita,Biryani,220,False,True,0.53,4.9
I000769,R0045,Mixed Raita,Raita,Biryani,345,False,True,0.83,5.0
I000770,R0045,Mirchi Ka Salan,Salan,Biryani,130,False,True,0.99,3.7
I000771,R0045,Shorba,Salan,Biryani,205,False,True,0.47,4.9
I000772,R0045,Biryani Gravy,Salan,Biryani,260,False,True,0.72,5.0
I000773,R0045,Chicken Shorba,Shorba,Biryani,255,False,True,0.75,3.6
I000774,R0045,Veg Shorba,Shorba,Biryani,315,True,True,0.98,4.9
I000775,R0045,Seekh Kebab,Kebab,Biryani,155,False,True,0.46,4.0
I000776,R0045,Chicken 65,Kebab,Biryani,180,False,True,0.51,4.4
I000777,R0045,Reshmi Kebab,Kebab,Biryani,300,False,True,0.96,3.6
I000778,R0045,Boti Kebab,Kebab,Biryani,170,False,True,0.48,4.0
I000779,R0045,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,205,True,True,0.57,4.9
I000780,R0045,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,210,True,True,0.69,4.6
I000781,R0046,Margherita Pizza,Pizza,Italian,125,False,True,0.71,4.8
I000782,R0046,Pepperoni Pizza,Pizza,Italian,110,False,True,0.91,4.0
I000783,R0046,BBQ Chicken Pizza,Pizza,Italian,65,False,True,0.87,4.1
I000784,R0046,Veggie Supreme,Pizza,Italian,115,True,True,0.82,4.0
I000785,R0046,Arrabiata Pasta,Pasta,Italian,100,False,True,0.93,4.8
I000786,R0046,Alfredo Pasta,Pasta,Italian,125,False,True,0.83,4.8
I000787,R0046,Pesto Pasta,Pasta,Italian,125,False,True,0.54,3.7
I000788,R0046,Mac and Cheese,Pasta,Italian,90,False,True,0.36,3.7
I000789,R0046,Garlic Bread,Garlic Bread,Italian,145,False,True,0.77,4.8
I000790,R0046,Cheesy Garlic Bread,Garlic Bread,Italian,115,False,True,0.59,3.5
I000791,R0046,Mushroom Risotto,Risotto,Italian,145,True,True,0.35,4.4
I000792,R0046,Chicken Risotto,Risotto,Italian,60,False,True,0.5,3.8
I000793,R0046,Tiramisu,Tiramisu,Italian,105,False,True,0.92,4.5
I000794,R0047,Masala Dosa,Dosa,South Indian,265,False,True,0.94,4.6
I000795,R0047,Plain Dosa,Dosa,South Indian,315,False,True,0.59,4.8
I000796,R0047,Onion Dosa,Dosa,South Indian,260,False,True,0.39,3.6
I000797,R0047,Rava Dosa,Dosa,South Indian,160,False,True,0.56,4.8
I000798,R0047,Ghee Roast Dosa,Dosa,South Indian,285,False,True,0.97,4.3
I000799,R0047,Idli (2 pcs),Idli,South Indian,285,False,True,0.49,4.5
I000800,R0047,Idli (4 pcs),Idli,South Indian,275,False,True,0.89,4.3
I000801,R0047,Mini Idli,Idli,South Indian,260,False,True,0.44,4.6
I000802,R0047,Sambar Bowl,Sambar,South Indian,310,False,True,0.72,3.7
I000803,R0047,Drumstick Sambar,Sambar,South Indian,180,False,True,0.63,4.5
I000804,R0047,Coconut Chutney,Chutney,South Indian,180,False,True,0.89,4.1
I000805,R0047,Tomato Chutney,Chutney,South Indian,110,False,True,0.86,4.5
I000806,R0047,Mint Chutney,Chutney,South Indian,300,False,True,0.54,3.5
I000807,R0047,Steamed Rice,Rice,South Indian,120,False,True,0.38,4.7
I000808,R0047,Jeera Rice,Rice,South Indian,175,False,True,1.0,4.6
I000809,R0047,Veg Pulao,Rice,South Indian,250,True,True,0.99,4.0
I000810,R0047,Egg Fried Rice,Rice,South Indian,140,False,True,0.82,3.9
I000811,R0047,Tomato Rasam,Rasam,South Indian,340,False,True,0.99,4.9
I000812,R0047,Pepper Rasam,Rasam,South Indian,335,False,True,0.73,4.5
I000813,R0047,Filter Coffee,Filter Coffee,South Indian,125,True,True,0.83,3.8
I000814,R0047,South Indian Coffee,Filter Coffee,South Indian,310,True,True,0.97,3.8
I000815,R0048,Vanilla Scoop,Ice Cream,Desserts,120,False,True,0.64,4.7
I000816,R0048,Chocolate Scoop,Ice Cream,Desserts,295,False,True,0.79,4.7
I000817,R0048,Butterscotch Scoop,Ice Cream,Desserts,145,False,True,0.76,4.4
I000818,R0048,Sundae,Ice Cream,Desserts,140,False,True,0.59,4.8
I000819,R0048,Chocolate Brownie,Brownie,Desserts,345,False,True,0.77,4.9
I000820,R0048,Walnut Brownie,Brownie,Desserts,135,False,True,0.98,3.6
I000821,R0048,Gulab Jamun (2 pcs),Gulab Jamun,Desserts,230,True,True,0.5,4.7
I000822,R0048,Gulab Jamun (4 pcs),Gulab Jamun,Desserts,155,True,True,0.31,4.1
I000823,R0048,Rice Kheer,Kheer,Desserts,115,False,True,0.5,4.5
I000824,R0048,Vermicelli Kheer,Kheer,Desserts,175,False,True,0.47,3.7
I000825,R0048,Chocolate Pastry,Pastry,Desserts,135,False,True,0.67,4.5
I000826,R0048,Black Forest Pastry,Pastry,Desserts,215,False,True,0.39,4.5
I000827,R0048,Chocolate Truffle Slice,Cake,Desserts,240,False,True,0.57,4.0
I000828,R0048,Red Velvet Slice,Cake,Desserts,145,False,True,0.4,4.0
I000829,R0049,Veg Hakka Noodles,Noodles,Chinese,110,True,True,0.61,4.4
I000830,R0049,Chicken Noodles,Noodles,Chinese,335,False,True,0.74,4.4
I000831,R0049,Schezwan Noodles,Noodles,Chinese,195,False,True,0.39,4.2
I000832,R0049,Veg Fried Rice,Fried Rice,Chinese,250,True,True,0.81,4.7
I000833,R0049,Egg Fried Rice,Fried Rice,Chinese,165,False,True,0.47,4.3
I000834,R0049,Chicken Fried Rice,Fried Rice,Chinese,240,False,True,0.45,4.4
I000835,R0049,Gobi Manchurian,Manchurian,Chinese,185,False,True,0.75,3.9
I000836,R0049,Chicken Manchurian,Manchurian,Chinese,250,False,True,0.84,5.0
I000837,R0049,Veg Manchurian,Manchurian,Chinese,330,True,True,0.65,4.2
I000838,R0049,Veg Spring Roll,Spring Roll,Chinese,210,True,True,0.32,3.7
I000839,R0049,Chicken Spring Roll,Spring Roll,Chinese,115,False,True,0.79,4.1
I000840,R0049,Sweet Corn Soup,Soup,Chinese,115,True,True,0.78,4.5
I000841,R0049,Hot and Sour Soup,Soup,Chinese,280,False,True,0.72,3.7
I000842,R0049,Manchow Soup,Soup,Chinese,115,False,True,0.87,3.8
I000843,R0049,Veg Dimsum (6 pcs),Dimsum,Chinese,235,True,True,0.64,4.9
I000844,R0049,Chicken Dimsum (6 pcs),Dimsum,Chinese,240,False,True,0.71,4.0
I000845,R0050,Chicken Biryani,Biryani,Biryani,780,False,True,0.73,3.5
I000846,R0050,Mutton Biryani,Biryani,Biryani,580,False,True,0.55,3.5
I000847,R0050,Veg Biryani,Biryani,Biryani,515,True,True,0.84,4.3
I000848,R0050,Egg Biryani,Biryani,Biryani,620,False,True,0.75,4.5
I000849,R0050,Prawn Biryani,Biryani,Biryani,495,False,True,0.56,3.5
I000850,R0050,Boondi Raita,Raita,Biryani,375,False,True,0.97,4.8
I000851,R0050,Cucumber Raita,Raita,Biryani,440,False,True,0.58,4.9
I000852,R0050,Mixed Raita,Raita,Biryani,425,False,True,0.67,3.5
I000853,R0050,Mirchi Ka Salan,Salan,Biryani,610,False,True,0.95,4.8
I000854,R0050,Shorba,Salan,Biryani,550,False,True,0.75,4.4
I000855,R0050,Biryani Gravy,Salan,Biryani,335,False,True,0.41,4.9
I000856,R0050,Chicken Shorba,Shorba,Biryani,430,False,True,0.57,4.3
I000857,R0050,Veg Shorba,Shorba,Biryani,790,True,True,0.78,4.4
I000858,R0050,Seekh Kebab,Kebab,Biryani,560,False,True,0.79,4.5
I000859,R0050,Chicken 65,Kebab,Biryani,750,False,True,0.68,4.1
I000860,R0050,Reshmi Kebab,Kebab,Biryani,705,False,True,0.86,3.8
I000861,R0050,Boti Kebab,Kebab,Biryani,420,False,True,0.97,4.2
I000862,R0050,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,560,True,True,0.52,4.2
I000863,R0050,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,670,True,True,0.64,4.0
I000864,R0051,Veg Burger,Burger,Fast Food,125,True,True,0.95,4.8
I000865,R0051,Chicken Burger,Burger,Fast Food,300,False,True,0.79,4.3
I000866,R0051,Zinger Burger,Burger,Fast Food,325,False,True,0.85,4.7
I000867,R0051,Double Patty Burger,Burger,Fast Food,175,False,True,0.6,4.6
I000868,R0051,Regular Fries,Fries,Fast Food,195,False,True,0.65,4.5
I000869,R0051,Cheese Fries,Fries,Fast Food,210,False,True,0.86,3.7
I000870,R0051,Peri Peri Fries,Fries,Fast Food,280,False,True,0.4,4.9
I000871,R0051,Chicken Wrap,Wrap,Fast Food,180,False,True,0.86,4.3
I000872,R0051,Paneer Wrap,Wrap,Fast Food,125,True,True,0.71,4.9
I000873,R0051,Veg Wrap,Wrap,Fast Food,140,True,True,0.52,4.2
I000874,R0051,Chicken Nuggets (6 pcs),Nuggets,Fast Food,170,False,True,0.96,4.1
I000875,R0051,Chicken Nuggets (12 pcs),Nuggets,Fast Food,265,False,True,0.46,3.8
I000876,R0051,Chocolate Milkshake,Milkshake,Fast Food,145,False,True,0.6,4.3
I000877,R0051,Strawberry Milkshake,Milkshake,Fast Food,105,False,True,0.88,4.3
I000878,R0051,Vanilla Milkshake,Milkshake,Fast Food,140,False,True,0.35,3.6
I000879,R0051,Coke (300ml),Soft Drink,Fast Food,165,False,True,0.65,4.8
I000880,R0051,Pepsi (300ml),Soft Drink,Fast Food,325,False,True,0.88,4.0
I000881,R0051,Sprite (300ml),Soft Drink,Fast Food,175,False,True,0.99,4.5
I000882,R0051,Limca,Soft Drink,Fast Food,175,False,True,0.53,4.2
I000883,R0052,Veg Hakka Noodles,Noodles,Chinese,110,True,True,0.93,3.8
I000884,R0052,Chicken Noodles,Noodles,Chinese,60,False,True,0.58,3.9
I000885,R0052,Schezwan Noodles,Noodles,Chinese,110,False,True,0.79,4.0
I000886,R0052,Veg Fried Rice,Fried Rice,Chinese,120,True,True,0.54,4.5
I000887,R0052,Egg Fried Rice,Fried Rice,Chinese,115,False,True,0.49,4.5
I000888,R0052,Chicken Fried Rice,Fried Rice,Chinese,90,False,True,0.54,3.9
I000889,R0052,Gobi Manchurian,Manchurian,Chinese,85,False,True,0.85,3.9
I000890,R0052,Chicken Manchurian,Manchurian,Chinese,120,False,True,0.93,4.0
I000891,R0052,Veg Manchurian,Manchurian,Chinese,55,True,True,0.32,3.7
I000892,R0052,Veg Spring Roll,Spring Roll,Chinese,60,True,True,0.82,3.9
I000893,R0052,Chicken Spring Roll,Spring Roll,Chinese,115,False,True,0.33,3.9
I000894,R0052,Sweet Corn Soup,Soup,Chinese,75,True,True,0.49,3.8
I000895,R0052,Hot and Sour Soup,Soup,Chinese,110,False,True,0.76,3.7
I000896,R0052,Manchow Soup,Soup,Chinese,125,False,True,0.48,3.9
I000897,R0052,Veg Dimsum (6 pcs),Dimsum,Chinese,135,True,True,0.93,4.7
I000898,R0052,Chicken Dimsum (6 pcs),Dimsum,Chinese,65,False,True,1.0,4.5
I000899,R0053,Vanilla Scoop,Ice Cream,Desserts,230,False,True,0.97,4.7
I000900,R0053,Chocolate Scoop,Ice Cream,Desserts,275,False,True,0.89,4.1
I000901,R0053,Butterscotch Scoop,Ice Cream,Desserts,270,False,True,0.43,5.0
I000902,R0053,Sundae,Ice Cream,Desserts,245,False,True,0.87,4.1
I000903,R0053,Chocolate Brownie,Brownie,Desserts,290,False,True,0.57,4.4
I000904,R0053,Walnut Brownie,Brownie,Desserts,295,False,True,0.38,4.0
I000905,R0053,Gulab Jamun (2 pcs),Gulab Jamun,Desserts,235,True,True,0.53,4.0
I000906,R0053,Gulab Jamun (4 pcs),Gulab Jamun,Desserts,170,True,True,0.46,4.8
I000907,R0053,Rice Kheer,Kheer,Desserts,330,False,True,0.79,3.5
I000908,R0053,Vermicelli Kheer,Kheer,Desserts,295,False,True,0.67,4.6
I000909,R0053,Chocolate Pastry,Pastry,Desserts,210,False,True,0.33,4.5
I000910,R0053,Black Forest Pastry,Pastry,Desserts,210,False,True,0.91,4.6
I000911,R0053,Chocolate Truffle Slice,Cake,Desserts,190,False,True,0.81,4.2
I000912,R0053,Red Velvet Slice,Cake,Desserts,150,False,True,0.59,3.8
I000913,R0054,Chicken Biryani,Biryani,Biryani,100,False,True,0.47,3.8
I000914,R0054,Mutton Biryani,Biryani,Biryani,100,False,True,0.85,3.6
I000915,R0054,Veg Biryani,Biryani,Biryani,210,True,True,0.59,3.8
I000916,R0054,Egg Biryani,Biryani,Biryani,340,False,True,0.72,4.7
I000917,R0054,Prawn Biryani,Biryani,Biryani,225,False,True,0.81,5.0
I000918,R0054,Boondi Raita,Raita,Biryani,185,False,True,0.65,4.3
I000919,R0054,Cucumber Raita,Raita,Biryani,350,False,True,0.46,4.5
I000920,R0054,Mixed Raita,Raita,Biryani,135,False,True,0.95,4.4
I000921,R0054,Mirchi Ka Salan,Salan,Biryani,315,False,True,0.93,4.3
I000922,R0054,Shorba,Salan,Biryani,270,False,True,0.79,4.2
I000923,R0054,Biryani Gravy,Salan,Biryani,210,False,True,0.43,4.1
I000924,R0054,Chicken Shorba,Shorba,Biryani,350,False,True,0.49,4.6
I000925,R0054,Veg Shorba,Shorba,Biryani,115,True,True,0.63,3.6
I000926,R0054,Seekh Kebab,Kebab,Biryani,220,False,True,0.32,4.4
I000927,R0054,Chicken 65,Kebab,Biryani,245,False,True,0.86,4.4
I000928,R0054,Reshmi Kebab,Kebab,Biryani,330,False,True,0.85,3.7
I000929,R0054,Boti Kebab,Kebab,Biryani,165,False,True,0.32,4.1
I000930,R0054,Gulab Jamun (2 pcs),Gulab Jamun,Biryani,225,True,True,0.96,4.3
I000931,R0054,Gulab Jamun (4 pcs),Gulab Jamun,Biryani,295,True,True,0.49,3.7
I000932,R0055,Masala Dosa,Dosa,South Indian,305,False,True,0.47,4.8
I000933,R0055,Plain Dosa,Dosa,South Indian,140,False,True,0.9,4.7
I000934,R0055,Onion Dosa,Dosa,South Indian,255,False,True,0.9,4.0
I000935,R0055,Rava Dosa,Dosa,South Indian,140,False,True,0.41,3.9
I000936,R0055,Ghee Roast Dosa,Dosa,South Indian,210,False,True,0.91,3.6
I000937,R0055,Idli (2 pcs),Idli,South Indian,330,False,True,0.95,4.6
I000938,R0055,Idli (4 pcs),Idli,South Indian,325,False,True,0.84,4.3
I000939,R0055,Mini Idli,Idli,South Indian,250,False,True,0.74,3.7
I000940,R0055,Sambar Bowl,Sambar,South Indian,150,False,True,0.67,3.7
I000941,R0055,Drumstick Sambar,Sambar,South Indian,340,False,True,0.65,4.1
I000942,R0055,Coconut Chutney,Chutney,South Indian,140,False,True,0.59,4.0
I000943,R0055,Tomato Chutney,Chutney,South Indian,120,False,True,0.98,3.9
I000944,R0055,Mint Chutney,Chutney,South Indian,275,False,True,0.36,4.9
I000945,R0055,Steamed Rice,Rice,South Indian,250,False,True,0.76,4.7
I000946,R0055,Jeera Rice,Rice,South Indian,250,False,True,0.35,4.1
I000947,R0055,Veg Pulao,Rice,South Indian,165,True,True,0.64,4.1
I000948,R0055,Egg Fried Rice,Rice,South Indian,305,False,True,0.47,3.8
I000949,R0055,Tomato Rasam,Rasam,South Indian,340,False,True,0.96,5.0
I000950,R0055,Pepper Rasam,Rasam,South Indian,240,False,True,0.38,4.8
I000951,R0055,Filter Coffee,Filter Coffee,South Indian,135,True,True,0.41,3.8
I000952,R0055,South Indian Coffee,Filter Coffee,South Indian,265,True,True,0.38,4.7
I000953,R0056,Vanilla Scoop,Ice Cream,Desserts,115,False,True,0.38,4.2
I000954,R0056,Chocolate Scoop,Ice Cream,Desserts,195,False,True,0.99,5.0
I000955,R0056,Butterscotch Scoop,Ice Cream,Desserts,145,False,True,0.96,4.5
I000956,R0056,Sundae,Ice Cream,Desserts,200,False,True,0.82,4.9
I000957,R0056,Chocolate Brownie,Brownie,Desserts,145,False,True,0.44,4.1
I000958,R0056,Walnut Brownie,Brownie,Desserts,140,False,True,0.55,4.5
I000959,R0056,Gulab Jamun (2 pcs),Gulab Jamun,Desserts,305,True,True,0.51,3.9
I000960,R0056,Gulab Jamun (4 pcs),Gulab Jamun,Desserts,295,True,True,0.57,4.7
I000961,R0056,Rice Kheer,Kheer,Desserts,350,False,True,0.99,4.5
I000962,R0056,Vermicelli Kheer,Kheer,Desserts,195,False,True,0.35,4.6
I000963,R0056,Chocolate Pastry,Pastry,Desserts,345,False,True,0.35,3.5
I000964,R0056,Black Forest Pastry,Pastry,Desserts,310,False,True,0.37,3.6
I000965,R0056,Chocolate Truffle Slice,Cake,Desserts,330,False,True,0.36,3.7
I000966,R0056,Red Velvet Slice,Cake,Desserts,240,False,True,0.83,4.1
I000967,R0057,Caesar Salad,Salad,Healthy,205,True,True,0.74,4.3
I000968,R0057,Greek Salad,Salad,Healthy,105,True,True,0.38,4.4
I000969,R0057,Garden Salad,Salad,Healthy,300,True,True,0.83,4.6
I000970,R0057,Banana Smoothie,Smoothie,Healthy,295,True,True,0.33,4.8
I000971,R0057,Mixed Berry Smoothie,Smoothie,Healthy,320,True,True,0.67,3.9
I000972,R0057,Green Detox Smoothie,Smoothie,Healthy,250,True,True,0.69,3.8
I000973,R0057,Chicken Wrap,Wrap,Healthy,250,False,True,0.86,4.7
I000974,R0057,Paneer Wrap,Wrap,Healthy,115,True,True,0.44,4.5
I000975,R0057,Veg Wrap,Wrap,Healthy,315,True,True,0.66,4.6
I000976,R0057,Masala Oats,Oats,Healthy,105,True,True,0.73,4.9
I000977,R0057,Fruit Oats,Oats,Healthy,265,True,True,0.95,4.3
I000978,R0057,Seasonal Fruit Bowl,Fruit Bowl,Healthy,310,True,True,0.39,3.7
I000979,R0057,Protein Quinoa Bowl,Quinoa Bowl,Healthy,130,False,True,0.64,4.0
I000980,R0057,Veggie Quinoa Bowl,Quinoa Bowl,Healthy,280,True,True,0.93,4.4
I000981,R0058,Papdi Chaat,Chaat,Street Food,155,False,True,0.95,4.3
I000982,R0058,Aloo Chaat,Chaat,Street Food,280,True,True,0.92,5.0
I000983,R0058,Dahi Puri,Chaat,Street Food,225,False,True,0.87,4.4
I000984,R0058,Pav Bhaji (2 pav),Pav Bhaji,Street Food,220,False,True,0.68,4.2
I000985,R0058,Pav Bhaji (4 pav),Pav Bhaji,Street Food,205,False,True,0.81,3.9
I000986,R0058,Vada Pav,Vada Pav,Street Food,255,False,True,0.8,4.8
I000987,R0058,Cheese Vada Pav,Vada Pav,Street Food,185,False,True,0.9,4.9
I000988,R0058,Pani Puri (6 pcs),Pani Puri,Street Food,260,False,True,0.84,4.1
I000989,R0058,Bhel Puri,Bhel Puri,Street Food,340,False,True,0.77,4.0
I000990,R0058,Samosa (2 pcs),Samosa,Street Food,200,False,True,0.73,3.9
I000991,R0058,Samosa (4 pcs),Samosa,Street Food,290,False,True,0.46,4.4
I000992,R0059,Chicken Biryani,Biryani,Biryani,120,False,True,0.9,4.6
I000993,R0059,Mutton Biryani,Biryani,Biryani,130,False,True,0.94,4.4
I000994,R0059,Veg Biryani,Biryani,Biryani,135,True,True,0.46,4.7
I000995,R0059,Egg Biryani,Biryani,Biryani,70,False,True,0.95,4.0
I000996,R0059,Prawn Biryani,Biryani,Biryani,65,False,True,0.4,3.8
I000997,R0059,Boondi Raita,Raita,Biryani,95,False,True,0.67,4.9
I000998,R0059,Cucumber Raita,Raita,Biryani,90,False,True,0.45,4.6
I000999,R0059,Mixed Raita,Raita,Biryani,65,False,True,0.92,4.1
I001000,R0059,Mirchi Ka Salan,Salan,Biryani,110,False,True,0.43,3.7
I001001,R0059,Shorba,Salan,Biryani,130,False,True,0.6,5.0
